0,1716400829.378013,[1020.96719565],0
0,1716400840.4047413,[1021.24928729],0
0,1716400851.4333801,[1021.50345472],0
0,1716400862.458016,[1021.18350011],0
0,1716400873.4852512,[1021.41015464],0
0,1716400884.512025,[1021.32497071],0
0,1716400895.5401597,[1021.07542371],0
0,1716400898.937741,[1021.91516429],0
0,1716400906.5680587,[1021.63532806],0
0,1716400909.9687588,[1021.89673567],0
0,1716400917.5969808,[1021.33698002],0
0,1716400921.0011125,[1020.95854632],0
0,1716400928.6332784,[1021.03282876],0
0,1716400932.037565,[1021.34831918],0
0,1716400939.659573,[1021.73879554],0
0,1716400943.0642831,[1021.51935119],0
0,1716400950.6823075,[1021.85871867],0
0,1716400954.0959406,[1022.05506263],0
0,1716400961.7254019,[1021.72326015],0
0,1716400965.1200504,[1021.84209588],0
0,1716400972.757166,[1021.88029627],0
0,1716400976.14446,[1021.87175573],0
0,1716400983.7800295,[1021.42686475],0
0,1716400987.1673188,[1021.26113741],0
0,1716400994.8144584,[1021.76242507],0
0,1716400998.1964746,[1021.54466067],0
0,1716401005.8373423,[1022.13681222],0
0,1716401009.2259462,[1021.62997929],0
0,1716401016.8650663,[1021.69579177],0
0,1716401020.2511592,[1020.88246596],0
0,1716401027.9175887,[1020.99949155],0
0,1716401031.2761705,[1021.60535559],0
0,1716401038.9464877,[1021.11000191],0
0,1716401042.3040066,[1021.7243145],0
0,1716401049.9717388,[1021.36370304],0
0,1716401053.3288476,[1021.57424155],0
0,1716401054.1396294,[1021.1596158],0
0,1716401061.0002017,[1021.96556743],0
0,1716482157.4731135,[1021.27565521],0
0,1716482168.517607,[1021.80561197],0
0,1716482179.5601344,[1021.16762281],0
0,1716482190.583038,[1021.19564849],0
0,1716482201.6050713,[1021.69722589],0
0,1716482212.6335216,[1021.24760098],0
0,1716482223.6593409,[1021.38021075],0
0,1716482234.683551,[1021.52833547],0
0,1716482245.7268503,[1021.20494298],0
0,1716482256.7519598,[1021.75666079],0
0,1716482267.7914097,[1021.04108368],0
0,1716482278.831436,[1021.2248128],0
0,1716482289.858228,[1021.84901486],0
0,1716482300.902126,[1021.41210125],0
0,1716482338.7722635,[1022.37613114],0
0,1716482349.8016691,[1021.47028954],0
0,1716482360.8324726,[1021.75010395],0
0,1716482371.8624122,[1021.88755074],0
0,1716482382.8930264,[1021.77305624],0
0,1716482393.9173882,[1021.98796887],0
0,1716482404.948881,[1021.52168864],0
0,1716482415.9799778,[1021.22856115],0
0,1716482427.0203493,[1021.863733],0
0,1716482438.048888,[1021.46636476],0
0,1716482449.0788915,[1021.624897],0
0,1716482460.1238892,[1021.39563504],0
0,1716482471.1544244,[1021.69165892],0
0,1716482482.1781094,[1022.31242194],0
0,1716482493.2065744,[1021.2909675],0
0,1716482504.230707,[1021.50637547],0
0,1716482515.2638838,[1021.39207965],0
0,1716482526.285295,[1022.13528296],0
0,1716482537.3104417,[1021.84690706],0
0,1716482548.3679175,[1020.71531672],0
0,1716482559.3923225,[1020.92738306],0
0,1716482570.4167228,[1021.0781117],0
0,1716482581.443129,[1021.75713817],0
0,1716482592.4670227,[1021.13236452],0
0,1716482603.4893744,[1021.34648339],0
0,1716482614.5133376,[1021.3056777],0
0,1716482625.541534,[1021.02643983],0
0,1716482636.5631235,[1020.7982517],0
0,1716482647.6159027,[1021.23534245],0
0,1716482658.663462,[1021.31425507],0
0,1716482669.7087376,[1021.99781312],0
0,1716482680.7416267,[1021.65873839],0
0,1716482691.7659883,[1021.49775394],0
0,1716482702.7870762,[1021.12713911],0
0,1716482713.8091397,[1021.36868975],0
0,1716482724.8355315,[1021.58982941],0
0,1716482735.8633566,[1021.78283973],0
0,1716482746.8899674,[1021.41166752],0
0,1716482757.9184668,[1021.5008076],0
0,1716482768.9454603,[1021.84699234],0
0,1716482779.9683802,[1021.78119844],0
0,1716482790.9911947,[1021.76553224],0
0,1716482802.031345,[1021.08284404],0
0,1716482813.0579188,[1021.66067613],0
0,1716482824.0916178,[1021.47536896],0
0,1716482835.119933,[1021.19844552],0
0,1716482846.150599,[1021.5974918],0
0,1716482857.1799634,[1021.35136317],0
0,1716482868.2106683,[1021.32959907],0
0,1716482879.235589,[1021.7449104],0
0,1716482890.3544922,[1021.63156819],0
0,1716482901.399593,[1021.49316357],0
0,1716482912.4211426,[1020.89572663],0
0,1716482923.446838,[1022.10274774],0
0,1716482934.46693,[1021.51483146],0
0,1716482945.4888458,[1021.72390105],0
0,1716482956.5141993,[1021.28434786],0
0,1716482967.5426683,[1021.31235081],0
0,1716482978.562918,[1021.40640941],0
0,1716482989.5841048,[1021.67297861],0
0,1716483000.60991,[1021.36958213],0
0,1716483011.6333728,[1021.25790728],0
0,1716483022.6586447,[1021.1905673],0
0,1716483033.7081773,[1022.23011306],0
0,1716483044.7344522,[1021.95284928],0
0,1716483055.7601135,[1022.15107259],0
0,1716483066.7856643,[1021.64154097],0
0,1716483077.8427582,[1021.41623107],0
0,1716483088.869918,[1021.59258192],0
0,1716483099.8941011,[1021.64491288],0
0,1716483110.9256883,[1021.82307881],0
0,1716483121.9883602,[1021.12710636],0
0,1716483157.661178,[1021.60099734],0
0,1716483168.7185485,[1021.70868615],0
0,1716483179.7467885,[1020.74837771],0
0,1716483190.7751193,[1021.15717654],0
0,1716483201.801221,[1021.71833633],0
0,1716483212.824385,[1020.89774972],0
0,1716483223.8448153,[1021.13501873],0
0,1716483234.8677187,[1021.60926187],0
0,1716483245.891435,[1021.35007908],0
